ORGANIZATION,CITY,STATE,COUNTRY,AWARDS,FUNDING
"BIOPHARM SOLUTIONS, INC.",PLAINSBORO,NJ,UNITED STATES,1,250445
BIOPHYSICAL SOCIETY,ROCKVILLE,MD,UNITED STATES,1,243488
BIOPICO,IRVINE,CA,UNITED STATES,2,571796
BIOPOWERTECH,TUSCALOOSA,AL,UNITED STATES,1,311003
"BIOPTIGEN, INC.",DURHAM,NC,UNITED STATES,1,955139
"BIOQUAL, INC.",ROCKVILLE,MD,UNITED STATES,4,1715844
"BIOQUAL, INC.",ROCKVILLE,MD,UNITED STATES,7,1489286
"BIORASIS, INC.",MANSFIELD,CT,UNITED STATES,1,224118
BIOREALM,MONUMENT,CO,UNITED STATES,1,2012040
BIORELIANCE CORPORATION,ROCKVILLE,MD,UNITED STATES,1,324332
"BIOSCIENCE DEVELOPMENT, INC.",NEW YORK,NY,UNITED STATES,2,599997
"BIOSENSICS, LLC",CAMBRIDGE,MA,UNITED STATES,4,2495454
"BIOSENSING INSTRUMENT, INC.",TEMPE,AZ,UNITED STATES,2,909665
"BIOSPEECH, INC.",PORTLAND,OR,UNITED STATES,1,292841
"BIOSPYDER TECHNOLOGIES, INC.",RANCHO SANTA FE,CA,UNITED STATES,5,932196
"BIOSTRATEGIES, LC",STATE UNIVERSITY,AR,UNITED STATES,2,1017655
"BIOSYNESIS, INC.",SAN FRANCISCO,CA,UNITED STATES,1,224956
"BIOVIDRIA, INC.",TUCSON,AZ,UNITED STATES,1,500996
"BIOVINC, LLC",SANTA BARBARA,CA,UNITED STATES,2,374997
"BITE TECHNOLOGIES, LLC",Pendleton,SC,UNITED STATES,1,539319
BLACKROCK MICROSYSTEMS,SALT LAKE CITY,UT,UNITED STATES,2,693759
"BLAZE BIOMEDICAL DEVICES, LLC",PINCKNEY,MI,UNITED STATES,1,212626
"BLH TECHNOLOGIES, INC.",ROCKVILLE,MD,UNITED STATES,1,1200000
"BLONDIN BIOSCIENCE, LLC",BIRMINGHAM,AL,UNITED STATES,1,374500
"BLOOD CELL TECHNOLOGIES, LLC",SETAUKET,NY,UNITED STATES,1,220991
BLOOD SYSTEMS RESEARCH INSTITUTE,SAN FRANCISCO,CA,UNITED STATES,6,2010021
"BLOODCENTER OF WISCONSIN, INC.",MILWAUKEE,WI,UNITED STATES,14,8713244
"BLUE MARBLE REHABILITATION, INC.",Altadena,CA,UNITED STATES,1,428245
"BMSEED, LLC",TEMPE,AZ,UNITED STATES,2,226226
"BODIMOJO, INC",MILTON,MA,UNITED STATES,1,224977
BOISE STATE UNIVERSITY,BOISE,ID,UNITED STATES,2,2176316
"BOLDER BIOTECHNOLOGY, INC.",BOULDER,CO,UNITED STATES,2,1749403
BON SECOURS RICHMOND COMMUNITY HOSPITAL,RICHMOND,VA,UNITED STATES,1,152685
BOROUGH OF MANHATTAN COMMUNITY COLLEGE,NEW YORK,NY,UNITED STATES,1,71363
BOSE CORPORATION,FRAMINGHAM,MA,UNITED STATES,1,296027
BOSTON COLLEGE,CHESTNUT HILL,MA,UNITED STATES,27,12786584
BOSTON MEDICAL CENTER,BOSTON,MA,UNITED STATES,78,30632865
BOSTON PUBLIC HEALTH COMMISSION,BOSTON,MA,UNITED STATES,1,327006
BOSTON UNIVERSITY (CHARLES RIVER CAMPUS),BOSTON,MA,UNITED STATES,112,37356161
BOSTON UNIVERSITY MEDICAL CAMPUS,BOSTON,MA,UNITED STATES,238,122486803
"BOTANISOL, LLC",SCOTTSDALE,AZ,UNITED STATES,1,149049
BOTSWANA BAYLOR CHILD/CLINCAL CTR/EXCELL,GABORONE,,BOTSWANA,1,1184259
"BOULDER NONLINEAR SYSTEMS, INC.",LAFAYETTE,CO,UNITED STATES,4,1805979
BOWDOIN COLLEGE,BRUNSWICK,ME,UNITED STATES,2,651367
BOWLING GREEN STATE UNIVERSITY,BOWLING GREEN,OH,UNITED STATES,6,1542626
BOYCE THOMPSON INST FOR PLANT RESEARCH,ITHACA,NY,UNITED STATES,1,280000
BRAIN BIO,ROCKVILLE,MD,UNITED STATES,2,1664971
"BRAIN PLASTICITY, INC.",SAN FRANCISCO,CA,UNITED STATES,2,582196
"BRAINSYMPHONICS, LLC",NEW BERLIN,WI,UNITED STATES,1,585346
BRANDEIS UNIVERSITY,WALTHAM,MA,UNITED STATES,80,27769696
BRENTWOOD BIOMEDICAL RESEARCH INSTITUTE,LOS ANGELES,CA,UNITED STATES,10,2710012
"BREONICS, INC.",ALBANY,NY,UNITED STATES,2,1261117
"BRIDGE 12 TECHNOLOGIES, INC.",Framingham,MA,UNITED STATES,2,667715
BRIGHAM AND WOMEN'S HOSPITAL,BOSTON,MA,UNITED STATES,539,333214883
BRIGHAM YOUNG UNIVERSITY,PROVO,UT,UNITED STATES,13,4314790
BRIGHT CLOUD INTERNATIONAL CORPORATION,HIGHLAND PARK,NJ,UNITED STATES,1,224496
BRIGHTOUTCOME INC.,BUFFALO GROVE,IL,UNITED STATES,1,212123
"BRILLIANT BIOSCIENCES, INC.",PORT SAINT LUCIE,FL,UNITED STATES,1,225000
"BRITEBIO, INC.",RESEARCH TRIANGLE PARK,NC,UNITED STATES,1,474276
BRITISH COLUMBIA CANCER AGENCY,VANCOUVER,BC,CANADA,3,569991
"BROAD INSTITUTE, INC.",CAMBRIDGE,MA,UNITED STATES,64,138387917
BROOKHAVEN SCIENCE ASSOC-BROOKHAVEN LAB,UPTON,NY,UNITED STATES,4,3539771
BROOKLYN COLLEGE,NEW YORK,NY,UNITED STATES,19,4823104
BROWN UNIVERSITY,PROVIDENCE,RI,UNITED STATES,180,62017955
"BRUIN BIOMETRICS, LLC",LOS ANGELES,CA,UNITED STATES,1,149685
BRYN MAWR COLLEGE,BRYN MAWR,PA,UNITED STATES,1,287950
"BSOLUTIONS, INC.",SEATTLE,WA,UNITED STATES,1,360563
"B-TECH CONSULTING, LTD",PHILADELPHIA,PA,UNITED STATES,1,675509
BUCK INSTITUTE FOR RESEARCH ON AGING,NOVATO,CA,UNITED STATES,29,9460392
BUFFALO STATE COLLEGE,BUFFALO,NY,UNITED STATES,1,294000
"BUTLER HOSPITAL (PROVIDENCE, RI)",PROVIDENCE,RI,UNITED STATES,25,8628473
BUTLER UNIVERSITY,INDIANAPOLIS,IN,UNITED STATES,1,305911
"C4 IMAGING, LLC",DOYLESTOWN,PA,UNITED STATES,1,673660
"CADUCEUS WIRELESS, INC.",Westford,MA,UNITED STATES,1,805522
"CAERUS MOLECULAR DIAGNOSTICS, INC.",LOS ALTOS,CA,UNITED STATES,1,255049
"CAKTUS CONSULTING GROUP, LLC",Durham,NC,UNITED STATES,1,575633
"CALADRIUS BIOSCIENCES, INC.",NEW YORK,NY,UNITED STATES,2,644498
"CALASIA PHARMACEUTICALS, INC.",SAN DIEGO,CA,UNITED STATES,1,300000
"CALDERA PHARMACEUTICALS, INC.",LOS ALAMOS,NM,UNITED STATES,2,600000
"CALIFIA BIO, INC.",SAN DIEGO,CA,UNITED STATES,1,586679
"CALIFORNIA FAMILY HEALTH COUNCIL, INC.",LOS ANGELES,CA,UNITED STATES,1,27621
CALIFORNIA INSTITUTE OF TECHNOLOGY,PASADENA,CA,UNITED STATES,129,55341082
CALIFORNIA MEDICAL INNOVATIONS INSTITUTE,SAN DIEGO,CA,UNITED STATES,1,612226
CALIFORNIA PACIFIC MED CTR RES INSTITUTE,SAN FRANCISCO,CA,UNITED STATES,11,7748902
CALIFORNIA POLY STATE U SAN LUIS OBISPO,SAN LUIS OBISPO,CA,UNITED STATES,5,2092368
CALIFORNIA STATE POLY U POMONA,POMONA,CA,UNITED STATES,1,426922
CALIFORNIA STATE UNIV SAN BERNARDINO,SAN BERNARDINO,CA,UNITED STATES,8,2048411
"CALIFORNIA STATE UNIV, MONTEREY BAY",SEASIDE,CA,UNITED STATES,1,198406
CALIFORNIA STATE UNIV-DOMINGUEZ HILLS,CARSON,CA,UNITED STATES,2,587010
CALIFORNIA STATE UNIVERSITY CHICO,CHICO,CA,UNITED STATES,2,460879
CALIFORNIA STATE UNIVERSITY FRESNO,FRESNO,CA,UNITED STATES,5,684308
CALIFORNIA STATE UNIVERSITY FULLERTON,FULLERTON,CA,UNITED STATES,6,1209228
CALIFORNIA STATE UNIVERSITY LONG BEACH,LONG BEACH,CA,UNITED STATES,15,7708683
CALIFORNIA STATE UNIVERSITY LOS ANGELES,LOS ANGELES,CA,UNITED STATES,5,2506744
CALIFORNIA STATE UNIVERSITY NORTHRIDGE,NORTHRIDGE,CA,UNITED STATES,16,6663409
CALIFORNIA STATE UNIVERSITY SACRAMENTO,SACRAMENTO,CA,UNITED STATES,1,245935
CALIFORNIA STATE UNIVERSITY SAN MARCOS,SAN MARCOS,CA,UNITED STATES,6,1625106
CALVIN COLLEGE,GRAND RAPIDS,MI,UNITED STATES,2,602511
"CAMBIUM MEDICAL TECHNOLOGIES, LLC",ATLANTA,GA,UNITED STATES,1,149265
CAMBRIDGE HEALTH ALLIANCE,CAMBRIDGE,MA,UNITED STATES,5,2775873
CANCER PREVENTION INSTIT OF CALIFORNIA,FREMONT,CA,UNITED STATES,11,8707493
"CANCER TARGETED TECHNOLOGY, LLC",WOODINVILLE,WA,UNITED STATES,2,1376087
"CANGET BIOTEKPHARMA, LLC",BUFFALO,NY,UNITED STATES,1,903055
"CANTON BIOTECHNOLOGIES, INC.",BALTIMORE,MD,UNITED STATES,1,149772
CAPITAL CONSULTING CORPORATION,FAIRFAX,VA,UNITED STATES,1,636667
"CAPNIA, INC.",REDWOOD CITY,CA,UNITED STATES,1,219917
"CAPRICOR, INC.",BEVERLY HILLS,CA,UNITED STATES,1,880760
"CAPTOZYME, LLC",GAINESVILLE,FL,UNITED STATES,1,560860
"CAPTURE PHARMACEUTICALS, INC",CHAPEL HILL,NC,UNITED STATES,1,742768
"CARBONIX, LLC",Columbia,SC,UNITED STATES,1,430506
CARDIFF UNIVERSITY,CARDIFF,,UNITED KINGDOM,1,164460
"CARDIOSOLV ABLATION TECHNOLOGIES, INC.",BALTIMORE,MD,UNITED STATES,1,665540
"CARING TECHNOLOGIES, INC.",BOISE,ID,UNITED STATES,2,230730
CARL T. HAYDEN MEDICAL RESEARCH FDN,PHOENIX,AZ,UNITED STATES,1,153138
CARLE FOUNDATION,URBANA,IL,UNITED STATES,1,800966
"CARNEGIE INSTITUTION OF WASHINGTON, D.C.",WASHINGTON,DC,UNITED STATES,11,6082894
CARNEGIE-MELLON UNIVERSITY,PITTSBURGH,PA,UNITED STATES,51,15457495
CAROLINAS MEDICAL CENTER,CHARLOTTE,NC,UNITED STATES,5,3556975
CASE WESTERN RESERVE UNIVERSITY,CLEVELAND,OH,UNITED STATES,366,159999004
"CATALYST, LLC",CHESTER SPRINGS,PA,UNITED STATES,1,25000
CATASSAYS,ROCHESTER,NY,UNITED STATES,1,225000
CATHOLIC UNIVERSITY OF AMERICA,WASHINGTON,DC,UNITED STATES,6,1692423
CAUCASECO SCIENTIFIC RESEARCH CENTER,CALI,,COLOMBIA,1,1619744
"CCS ASSOCIATES, INC.",MOUNTAIN VIEW,CA,UNITED STATES,4,4206364
"CDM GROUP, INC.",BETHESDA,MD,UNITED STATES,4,2881135
CEDAR GROVE RESEARCH INST/SUSTAIN COM,MEBANE,NC,UNITED STATES,1,153378
CEDARS-SINAI MEDICAL CENTER,LOS ANGELES,CA,UNITED STATES,95,41464366
"CELDARA MEDICAL, LLC",LEBANON,NH,UNITED STATES,4,2123865
"CELL AND TISSUE SYSTEMS, INC.",NORTH CHARLESTON,SC,UNITED STATES,1,0
"CELL BIOLOGICS, INC.",CHICAGO,IL,UNITED STATES,1,344039
"CELL DATA SCIENCES, INC.",SAN FRANCISCO,CA,UNITED STATES,1,180000
"CELL IDX, INC.",SAN DIEGO,CA,UNITED STATES,1,612419
"CELL PRESERVATION SERVICES, INC.",OWEGO,NY,UNITED STATES,1,278236
"CELL REPROGRAMMING AND THERAPEUTICS, LLC",GREENFIELD,WI,UNITED STATES,1,149999
"CELLDEX THERAPEUTICS, INC.",NEEDHAM,MA,UNITED STATES,2,2070236
"CELLECTA, INC.",MOUNTAIN VIEW,CA,UNITED STATES,1,224905
"CELLECTAR BIOSCIENCES, INC.",NEWTON,MA,UNITED STATES,1,292715
"CELLF-BIO, LLC",WINSTON-SALEM,NC,UNITED STATES,1,225000
"CELLOGY, INC.",MENLO PARK,CA,UNITED STATES,1,936000
"CELLOPTIC, INC.",ROCKVILLE,MD,UNITED STATES,1,685308
"CELLULAR RESEARCH, INC.",PALO ALTO,CA,UNITED STATES,2,2139000
"CENNA BIOSCIENCES, INC.",SAN DIEGO,CA,UNITED STATES,1,750000
CENTER FOR CONSTRUCTION RES AND TRAINING,SILVER SPRING,MD,UNITED STATES,2,4531947
CENTER FOR ENVIRONMENTAL SCIENCE,CAMBRIDGE,MD,UNITED STATES,1,128823
CENTER FOR EXPERMENTAL SOFTWARE ENGR MD,COLLEGE PARK,MD,UNITED STATES,1,1279550
CENTER FOR GENOMIC SCIENCES,CUERNAVACA,,MEXICO,1,406247
CENTER FOR INNOVATIVE PUBLIC HEALTH RES,SAN CLEMENTE,CA,UNITED STATES,2,763716
CENTER FOR OPEN SCIENCE,CHARLOTTESVILLE,VA,UNITED STATES,1,228656
CENTER FOR PSYCHOLOGICAL CONSULTATION,MADISON,WI,UNITED STATES,2,821590
"CENTER FOR SOCIAL INNOVATION, LLC",NEEDHAM,MA,UNITED STATES,3,1143886
CENTER/ ENDOCRINOLOGICAL INVESTIGATIONS,BUENOS AIRES,,ARGENTINA,1,45000
CENTRAL MICHIGAN UNIVERSITY,MOUNT PLEASANT,MI,UNITED STATES,5,1462606
CENTRAL WASHINGTON UNIVERSITY,ELLENSBURG,WA,UNITED STATES,1,361065
CENTRE FOR ADDICTION AND MENTAL HEALTH,TORONTO,ON,CANADA,16,3094103
CENTRE FOR INFECTIOUS DISEASE RESEARCH,LUSAKA,,ZAMBIA,1,127436
CENTRE/AIDS PROGRAMME/RES/SOUTH AFRICA,Durban,,SOUTH AFRICA,7,2545616
"CENTRILLION BIOSCIENCES, INC.",PALO ALTO,CA,UNITED STATES,1,350000
CENTRO INTERNACIONAL (CIDEIM),CALI,,COLOMBIA,2,181915
"CERAMIDE THERAPEUTICS, LLC",BROOKLYN,NY,UNITED STATES,1,101021
"CERNOSTICS, INC.",PITTSBURGH,PA,UNITED STATES,1,624917
"CERTERRA, INC.",COLD SPRING HARBOR,NY,UNITED STATES,1,600000
CHAMINADE UNIVERSITY OF HONOLULU,HONOLULU,HI,UNITED STATES,2,528804
CHAPMAN UNIVERSITY,ORANGE,CA,UNITED STATES,1,114468
CHARLES R. DREW UNIVERSITY OF MED & SCI,LOS ANGELES,CA,UNITED STATES,13,13666435
"CHARLES RIVER ANALYTICS, INC.",CAMBRIDGE,MA,UNITED STATES,1,222566
"CHARLES RIVER LABORATORIES INTNTL, INC.",WILMINGTON,MA,UNITED STATES,5,10873373
CHARLES STARK DRAPER LABORATORY,CAMBRIDGE,MA,UNITED STATES,2,768274
"CHARLESSON, LLP",OKLAHOMA CITY,OK,UNITED STATES,2,1010308
"CHEMILY, LLC",ATLANTA,GA,UNITED STATES,1,992203
CHEMIMAGE CORPORATION,PITTSBURGH,PA,UNITED STATES,1,123500
"CHEMREGEN, INC.",SAN DIEGO,CA,UNITED STATES,1,214649
"CHEMTOR, LP",SAN MARCOS,TX,UNITED STATES,1,150000
CHEROKEE NATION,TAHLEQUAH,OK,UNITED STATES,1,76675
"CHESTNUT HEALTH SYSTEMS, INC.",BLOOMINGTON,IL,UNITED STATES,3,1761614
CHI INSTITUTE FOR RESEARCH & INNOVATION,ENGLEWOOD,CO,UNITED STATES,1,780000
CHIANG MAI UNIVERSITY,CHIANG MAI,,THAILAND,1,1080500
CHICAGO ASSN FOR RESEARCH & EDUC IN SCI,HINES,IL,UNITED STATES,1,183750
CHICAGO STATE UNIVERSITY,CHICAGO,IL,UNITED STATES,5,1139099
CHILDREN'S CANCER THERAPY DEVELOP/INST,BEAVERTON,OR,UNITED STATES,1,354563
CHILDREN'S HOSP OF PHILADELPHIA,PHILADELPHIA,PA,UNITED STATES,202,114023148
CHILDREN'S HOSPITAL & RES CTR AT OAKLAND,OAKLAND,CA,UNITED STATES,19,10326209
CHILDREN'S HOSPITAL (NEW ORLEANS),NEW ORLEANS,LA,UNITED STATES,1,0
CHILDREN'S HOSPITAL CORPORATION,BOSTON,MA,UNITED STATES,319,137431827
CHILDREN'S HOSPITAL MED CTR OF AKRON,AKRON,OH,UNITED STATES,2,272553
CHILDREN'S HOSPITAL OF LOS ANGELES,LOS ANGELES,CA,UNITED STATES,48,22263973
"CHILDREN'S MERCY HOSP (KANSAS CITY, MO)",KANSAS CITY,MO,UNITED STATES,7,3129807
CHILDREN'S RESEARCH INSTITUTE,WASHINGTON,DC,UNITED STATES,64,25618068
CHILDREN'S TUMOR FOUNDATION,NEW YORK,NY,UNITED STATES,1,10000
"CHIMERA BIOTECHNOLOGY, INC.",SAN JUAN CAPISTRANO,CA,UNITED STATES,1,150000
CHINA MEDICAL UNIVERSITY,SHENYANG,,CHINA,1,131166
"CHISQUARE BIOIMAGING, LLC",CHESTNUT HILL,MA,UNITED STATES,1,340954
CHLAMYDIA BASIC RESEARCH SOCIETY,LITTLE ROCK,AR,UNITED STATES,1,8000
CHRISTIAN BROTHERS UNIVERSITY,MEMPHIS,TN,UNITED STATES,1,182596
"CHRISTIANA CARE HEALTH SERVICES, INC.",NEWARK,DE,UNITED STATES,2,2206934
"CHROMOLOGIC, LLC",MONROVIA,CA,UNITED STATES,3,735577
"CHRONO THERAPEUTICS, INC.",HAYWARD,CA,UNITED STATES,1,155317
"CIENCIA, INC.",EAST HARTFORD,CT,UNITED STATES,1,224997
CINCINNATI CHILDRENS HOSP MED CTR,CINCINNATI,OH,UNITED STATES,257,98324805
"CIRCADIAN MANAGEMENT, INC.",STONEHAM,MA,UNITED STATES,1,442918
"CIRCULOMICS, INC.",BALTIMORE,MD,UNITED STATES,2,1498254
CITY COLLEGE OF NEW YORK,NEW YORK,NY,UNITED STATES,27,9752991
CITY OF HOPE/BECKMAN RESEARCH INSTITUTE,DUARTE,CA,UNITED STATES,92,44016440
CIVIL ASSOCIATION OF THE AMAZON JUNGLE,IQUITOS,,PERU,1,307000
CLAFLIN UNIVERSITY,ORANGEBURG,SC,UNITED STATES,1,199104
"CLAREMONT BIOSOLUTIONS, LLC",UPLAND,CA,UNITED STATES,1,342143
CLAREMONT GRADUATE UNIVERSITY,CLAREMONT,CA,UNITED STATES,4,2019759
CLARK ATLANTA UNIVERSITY,ATLANTA,GA,UNITED STATES,5,2953090
"CLARK UNIVERSITY (WORCESTER, MA)",WORCESTER,MA,UNITED STATES,1,233960
CLARKSON UNIVERSITY,POTSDAM,NY,UNITED STATES,1,348645
"CLEAR GUIDE MEDICAL, LLC",BALTIMORE,MD,UNITED STATES,1,679123
CLEMSON UNIVERSITY,CLEMSON,SC,UNITED STATES,18,6080341
CLEVELAND CLINIC FOUNDATION,CLEVELAND,OH,UNITED STATES,1,2167171
CLEVELAND CLINIC LERNER COM-CWRU,CLEVELAND,OH,UNITED STATES,210,95453745
CLEVELAND STATE UNIVERSITY,CLEVELAND,OH,UNITED STATES,4,1383183
CLINICAL RESEARCH INSTITUTE OF MONTREAL,MONTREAL,QC,CANADA,2,2732180
"CLINICAL RESEARCH MANAGEMENT, INC.",HINCKLEY,OH,UNITED STATES,9,1923650
"CLINICAL SENSORS, INC.",CHAPEL HILL,NC,UNITED STATES,2,888763
"CLINICAL TOOLS, INC.",CHAPEL HILL,NC,UNITED STATES,4,1585938
"C-MOTION, INC.",GERMANTOWN,MD,UNITED STATES,1,489237
"CMP TARNHELM PARTNERS, LLC",CHAPEL HILL,NC,UNITED STATES,1,583208
"COAPT, LLC",CHICAGO,IL,UNITED STATES,1,509746
"COARE BIOTECHNOLOGY, INC.",OKLAHOMA CITY,OK,UNITED STATES,2,449950
COASTAL MARINE BIOLABS,VENTURA,CA,UNITED STATES,1,211191
"CODAGENIX, INC.",STONY BROOK,NY,UNITED STATES,3,718990
"COFACTOR GENOMICS, LLC",SAINT LOUIS,MO,UNITED STATES,1,918668
"COG ANALYTICS, LLC",POTOMAC,MD,UNITED STATES,3,479182
"COGITO HEALTH, INC.",Boston,MA,UNITED STATES,2,1347724
"COGNITION THERAPEUTICS, INC.",PITTSBURGH,PA,UNITED STATES,2,783422
"COGNIZANCE BIOMARKERS, LLC",PHILADELPHIA,PA,UNITED STATES,1,225000
"COGNOSCI, INC.",RESEARCH TRIANGLE PARK,NC,UNITED STATES,2,450000
COLD SPRING HARBOR LABORATORY,COLD SPRING HARBOR,NY,UNITED STATES,101,41431015
COLGATE UNIVERSITY,HAMILTON,NY,UNITED STATES,1,369850
"COLLABORATIVE DRUG DISCOVERY, INC.",BURLINGAME,CA,UNITED STATES,3,1276614
"COLLAGEN MEDICAL, LLC",BELMONT,MA,UNITED STATES,3,950137
COLLEGE AT BROCKPORT,BROCKPORT,NY,UNITED STATES,1,394366
COLLEGE AT PURCHASE,PURCHASE,NY,UNITED STATES,1,188926
COLLEGE OF HEALTH SCIS UNIV OF ZIMBABWE,HARARE,,ZIMBABWE,7,2871434
COLLEGE OF NEW JERSEY,EWING,NJ,UNITED STATES,1,214444
COLLEGE OF STATEN ISLAND,NEW YORK,NY,UNITED STATES,1,208100
COLLEGE OF WILLIAM AND MARY,WILLIAMSBURG,VA,UNITED STATES,5,1724157
COLLEGE ON PROBLEMS OF DRUG DEPENDENCE,PHILADELPHIA,PA,UNITED STATES,1,95000
COLORADO ALPHAHERPESVIRUS LATENCY SOCIET,AURORA,CO,UNITED STATES,1,54950
"COLORADO CANCER RESEARCH PROGRAM, INC.",DENVER,CO,UNITED STATES,1,996517
"COLORADO RESEARCH PARTNERS, LLC",CENTENNIAL,CO,UNITED STATES,1,183693
COLORADO SCHOOL OF MINES,GOLDEN,CO,UNITED STATES,3,835118
COLORADO STATE UNIVERSITY,FORT COLLINS,CO,UNITED STATES,108,26193288
COLUMBIA UNIV NEW YORK MORNINGSIDE,NEW YORK,NY,UNITED STATES,89,38833935
COLUMBIA UNIVERSITY HEALTH SCIENCES,NEW YORK,NY,UNITED STATES,805,331381051
COLUMBIA UNIVERSITY TEACHERS COLLEGE,NEW YORK,NY,UNITED STATES,3,1315985
COLUMBUS COMMUNITY CLINICAL ONCOLOGY PRG,COLUMBUS,OH,UNITED STATES,1,942500
"COLUMBUS NANOWORKS, INC.",COLUMBUS,OH,UNITED STATES,1,1499656
"COMMONWEALTH INFORMATICS, INC.",WALTHAM,MA,UNITED STATES,1,333773
"COMMUNICATION DISORDERS TECHNOLOGY, INC",BLOOMINGTON,IN,UNITED STATES,1,443772
COMMUNITY-CAMPUS PARTNERSHIPS/HEALTH,Seattle,WA,UNITED STATES,1,55000
COMPREHENSIVE CANCER CENTER/ UNIV/PR,SAN JUAN,PR,UNITED STATES,1,559320
"COMPUTER TECHNOLOGY ASSOCIATES, INC.",RIDGECREST,CA,UNITED STATES,1,149100
CONCORDIA UNIVERSITY WISCONSIN,MEQUON,WI,UNITED STATES,1,340674
"CONFOMETRX, INC.",PALO ALTO,CA,UNITED STATES,1,249003
CONNECTICUT AGRICULTURAL EXPERIMENT STA,NEW HAVEN,CT,UNITED STATES,1,162000
CONNECTICUT CHILDREN'S MEDICAL CENTER,HARTFORD,CT,UNITED STATES,2,1963003
CONNECTICUT COLLEGE,NEW LONDON,CT,UNITED STATES,1,412470
CONNECTICUT STATE DEPT OF PUBLIC HEALTH,HARTFORD,CT,UNITED STATES,4,2759453
"CONNECTING HEALTH INNOVATIONS, LLC",COLUMBIA,SC,UNITED STATES,1,715682
CONSIGLIO NAZIONALE DELLE RICERCHE,ROME,,ITALY,1,842717
"CONTEXTUAL CHANGE, LLC",RENO,NV,UNITED STATES,2,530428
"CONVERSPEECH, LLC",PALO ALTO,CA,UNITED STATES,1,225000
COOPER UNIVERSITY HOSPITAL,CAMDEN,NJ,UNITED STATES,1,607610
CORGENIX MEDICAL CORPORATION,BROOMFIELD,CO,UNITED STATES,1,1000000
"CORIDEA, LLC",NEW YORK,NY,UNITED STATES,1,505020
CORIELL INSTITUTE FOR MEDICAL RESEARCH,CAMDEN,NJ,UNITED STATES,3,9521608
CORNELL UNIVERSITY,ITHACA,NY,UNITED STATES,176,63997554
"CORNERSTONE SYSTEMS NORTHWEST, INC.",LYNDEN,WA,UNITED STATES,1,229422
"CORRELIA BIOSYSTEMS, INC.",BERKELEY,CA,UNITED STATES,1,225000
"CORTICOMETRICS, LLC",CHELSEA,MA,UNITED STATES,3,1194318
COUNTERVAIL CORPORATION,CHARLOTTE,NC,UNITED STATES,1,630123
"CREARE, INC.",HANOVER,NH,UNITED STATES,1,429242
CREIGHTON UNIVERSITY,OMAHA,NE,UNITED STATES,17,7008846
"CRESTONE, INC.",BOULDER,CO,UNITED STATES,2,2547752
"CRINETICS PHARMACEUTICALS, INC.",SAN DIEGO,CA,UNITED STATES,2,1109887
"CROSSLIFE TECHNOLOGIES, INC.",SAN DIEGO,CA,UNITED STATES,1,305232
"CRUCELL HOLLAND, BV",LEIDEN,,NETHERLANDS,1,0
"CRYOCRATE, LLC",COLUMBIA,MO,UNITED STATES,1,152619
"CSR, INC.",ARLINGTON,VA,UNITED STATES,2,3475656
"CT RESOURCES, INC.",EDEN PRAIRIE,MN,UNITED STATES,1,704295
"CTIS, INC.",ROCKVILLE,MD,UNITED STATES,1,3000000
"CUBRC, INC.",BUFFALO,NY,UNITED STATES,4,3982316
CUNY GRADUATE SCH AND UNIV CTR,NEW YORK,NY,UNITED STATES,3,845335
"CURADEL, LLC",WAYLAND,MA,UNITED STATES,2,1740239
"CUROVERSE, INC.",SOMERVILLE,MA,UNITED STATES,1,149947
CUYAHOGA COMMUNITY COLLEGE,CLEVELAND,OH,UNITED STATES,1,210527
"CYBERLOGIC, INC.",NEW YORK,NY,UNITED STATES,1,339019
"CYTEL, INC",CAMBRIDGE,MA,UNITED STATES,1,99562
CYTEX THERAPEUTICS INC.,DURHAM,NC,UNITED STATES,2,761009
"CYTOBANK, INC.",MOUNTAIN VIEW,CA,UNITED STATES,1,750000
"CYTOCYBERNETICS, INC.",NORTH TONAWANDA,NY,UNITED STATES,1,241933
"CYTOLUMINA TECHNOLOGIES CORPORATION, INC",WALNUT,CA,UNITED STATES,1,992352
"CYTOMICS ANALYTICAL, LLC",WEST LAFAYETTE,IN,UNITED STATES,1,229070
"CYTOVALE, INC.",SOUTH SAN FRANCISCO,CA,UNITED STATES,1,349993
"DAKTARI DIAGNOSTICS, INC.",CAMBRIDGE,MA,UNITED STATES,2,825802
DANA-FARBER CANCER INST,BOSTON,MA,UNITED STATES,220,125295828
DARTMOUTH COLLEGE,HANOVER,NH,UNITED STATES,185,89380039
"DATA NUMERICA INSTITUTE, INC.",BELLEVUE,WA,UNITED STATES,1,656907
DAVIDSON COLLEGE,DAVIDSON,NC,UNITED STATES,1,293951
DAYTON CLINICAL ONCOLOGY PROGRAM,DAYTON,OH,UNITED STATES,1,855000
DE PAUL UNIVERSITY,CHICAGO,IL,UNITED STATES,4,1906326
DE PAUW UNIVERSITY,GREENCASTLE,IN,UNITED STATES,1,287083
DECATUR MEMORIAL HOSPITAL,DECATUR,IL,UNITED STATES,2,2608574
"DECODE GENETICS, EHF",REYKJAVIK,,ICELAND,3,1955427
"DEEPSEMAPHORE, LLC",New Rochelle,PA,UNITED STATES,1,197531
DELAWARE STATE UNIVERSITY,DOVER,DE,UNITED STATES,6,2516215
"DELOITTE CONSULTING, LLP",ALEXANDRIA,VA,UNITED STATES,3,1201649
